thermal cooling time constant
Terminal log file
Date: 5/6/2022 - 9:54:54 AM
-----------------------------------------------
$GSAT;60/52/2<0>;85:64:80;39.201065;-8.137167;117;31.93;101102.42;-21.97;69.11;19.54;910
$GSAT;60/52/2<0>;85:64:90;39.201069;-8.137170;117;31.93;101104.95;-22.14;69.11;19.54;911
$GSAT;60/52/2<0>;85:65:00;39.201069;-8.137173;117;31.93;101103.93;-22.06;69.11;19.54;912
$GSAT;60/52/2<0>;85:65:10;39.201073;-8.137176;117;31.94;101102.30;-21.52;69.11;19.54;913
$GSAT;60/52/2<0>;85:65:20;39.201077;-8.137179;117;31.94;101100.78;-21.79;69.12;19.54;914
$GSAT;60/52/2<0>;85:65:30;39.201080;-8.137183;117;31.94;101100.39;-21.76;69.11;19.54;915
$GSAT;60/52/2<0>;85:65:40;39.201080;-8.137183;117;31.95;101100.91;-21.92;69.11;19.54;916
$GSAT;60/52/2<0>;85:65:50;39.201084;-8.137183;118;31.95;101097.75;-21.54;69.11;19.54;917
$GSAT;60/52/2<0>;85:65:60;39.201088;-8.137180;118;31.95;101097.01;-21.48;69.11;19.54;918
$GSAT;60/52/2<0>;85:65:70;39.201088;-8.137179;118;31.95;101095.50;-21.56;69.12;19.54;919
$GSAT;60/52/2<0>;85:65:80;39.201088;-8.137179;119;31.95;101097.01;-21.48;69.11;19.54;920
$GSAT;60/52/2<0>;85:65:90;39.201096;-8.137174;119;31.96;101098.11;-21.57;69.11;19.54;921
$GSAT;60/52/2<0>;85:70:00;39.201092;-8.137173;119;31.97;101100.82;-21.66;69.11;19.54;922
$GSAT;60/52/2<0>;85:70:10;39.201088;-8.137174;119;31.97;101101.66;-21.87;69.11;19.54;923
$GSAT;60/52/2<0>;85:70:20;39.201088;-8.137174;119;31.97;101099.37;-21.68;69.11;19.54;924
$GSAT;60/52/2<0>;85:70:30;39.201088;-8.137172;120;31.98;101098.34;-21.69;69.11;19.54;925
$GSAT;60/52/2<0>;85:70:40;39.201088;-8.137172;120;31.98;101101.20;-21.83;69.12;19.54;926
$GSAT;60/52/2<0>;85:70:50;39.201088;-8.137173;120;31.99;101101.97;-21.89;69.12;19.54;927
$GSAT;60/52/2<0>;85:70:60;39.201088;-8.137171;120;31.99;101101.22;-21.83;69.12;19.54;928
$GSAT;60/52/2<0>;85:70:70;39.201088;-8.137170;120;31.99;101096.83;-21.70;69.12;19.54;929
$GSAT;60/52/2<0>;85:70:80;39.201088;-8.137170;120;32.00;101100.19;-21.75;69.11;19.54;930
$GSAT;60/52/2<0>;85:70:90;39.201084;-8.137171;120;32.01;101096.78;-21.46;69.12;19.54;931
